Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-11 00:00:00-05:00,132.61826227921486,133.09643505279266,130.53970793560018,131.8668670654297,64280000,0.0,0.0
2021-02-12 00:00:00-05:00,131.105700803104,132.25719882820738,130.46163501432542,132.10105895996094,60145100,0.0,0.0
2021-02-16 00:00:00-05:00,132.21818684146174,132.72561913740805,129.58337464875356,129.97372436523438,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,128.08057622514062,129.0271538654206,126.34356083975098,127.68047332763672,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,126.08008757945028,126.86077223279328,124.33331888275548,126.5777816772461,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,127.09498501546292,127.55363670145084,125.6897555852295,126.7339096069336,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,124.91883209232697,126.5875458704134,122.5670322120621,122.9573745727539,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,120.77145192783192,123.65021250049016,115.5311237332084,122.82073974609376,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,121.92294838417055,122.5279718449852,119.2783904200208,122.3230438232422,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,121.66924076662798,123.406256322551,117.62921364696236,118.06834411621094,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,119.62968743773789,121.83511493787972,118.27325381762452,118.3318099975586,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,120.76170375322148,124.84076604447009,119.82488658116128,124.7041473388672,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,125.30917968933146,125.61169147708355,121.99128084967838,122.09862518310548,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,121.79608068156784,122.67434893414126,118.89779917065528,119.11248779296876,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,118.80999380846008,120.61531871405342,115.75557939943268,117.22911071777344,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,118.05858335014368,118.99540041730722,114.73092431231343,118.48795318603516,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,118.0097837648902,118.0780931077246,113.40376109045415,113.55014038085938,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,116.1556711821871,119.11250177531362,115.92146876906158,118.16592407226562,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,118.75143927948164,119.21984409787017,116.5655253098007,117.08273315429688,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,119.5809114437722,120.23473053231106,118.33182200741136,119.0149154663086,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,117.4925843785623,118.24398715605516,116.28252996168705,118.10736846923828,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,118.478217659082,121.00567125105152,117.51211863293244,120.99591064453124,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,122.66457779013874,124.14787681040364,121.70824712129856,122.5377197265625,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,121.05444515870832,122.82073491932012,119.38573166517872,121.74729919433594,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,119.91270439580464,120.20546300637888,117.41452538083811,117.61945343017578,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,117.00466041109058,118.49771283246504,116.78997177230154,117.0924835205078,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,117.42427276940472,120.87878973760397,117.35596342731434,120.4103775024414,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,120.35184141166212,121.23986295215124,119.19057502893877,119.58091735839844,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,119.8541583265163,119.93222828376643,117.17056496861947,117.19007873535156,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,116.65335360086424,118.72216260318802,116.12639260654136,117.67799377441406,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,117.44377912870549,118.54649658241551,116.04831056099164,118.28301239013672,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,118.71241046141134,119.61995321991908,117.81462830863144,118.45868682861328,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,117.20957431035724,117.49257225961917,115.98975941448322,117.00464630126952,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,118.7123990051535,120.53723750663126,118.22447299809998,119.20032501220705,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,120.6738663324064,121.18130611520114,119.53211379208796,120.02980041503906,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,120.87878579790436,123.11348769511308,120.09810124646424,122.8597640991211,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.44526754172878,124.06005156938676,122.6157949010336,123.16226959228516,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,122.79145672607788,124.830983795515,122.11811647580448,124.81147003173828,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,125.83611176390906,127.24134101901195,125.4165025534568,127.21206665039062,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,126.66559142580684,129.82734234724018,126.34355848189794,129.78831481933594,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.31992075985053,129.64195373047176,127.4755609392533,128.07083129882812,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,129.2418559434714,131.40824882078488,128.74416183713194,131.1837921142578,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,131.68148427288168,131.74003301621525,128.48069058786157,128.8417510986328,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,130.58850307773702,131.7400011254066,130.41284199993794,131.2520751953125,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,131.0569067496548,131.41796717012542,130.0615336909614,130.9202880859375,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,130.28600775000282,132.1986844065799,130.1201146808097,131.58389282226562,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,131.75955677302224,132.2572359912941,128.6270649312646,129.8956756591797,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,129.1637441492029,130.52017754829777,128.12934362921473,130.27621459960938,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,129.8273498266732,130.91054619483594,128.2367211149233,128.75392150878906,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,128.96861767310645,131.85713156314563,128.96861767310645,131.0764617919922,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,131.5741564734911,131.7985983145687,130.33481998608113,131.46681213378906,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,131.7497836551319,132.1401334204204,130.87152274129448,131.14476013183594,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,131.06667685708592,131.7595383135996,129.86638309275443,130.35430908203125,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,133.17454775379707,133.76006501598266,129.2516178339276,130.25674438476562,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,128.59775679529238,130.33477191318826,127.9049103139399,128.28549194335938,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,128.85149050777056,130.83248375117557,128.64656992797262,129.33941650390625,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,128.02202969252124,128.31478827842903,123.64044873461124,124.76268005371094,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,126.08007345167024,127.29988843260809,124.8797796797169,125.00664520263672,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,124.80171581873422,126.61680119447594,124.06006618952055,126.60704803466795,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,127.90715317224466,128.3079208226554,126.56795470962504,127.28154754638672,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,126.49950732025512,126.62657341198204,123.95797666716015,123.99707794189452,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,120.72244516785638,123.43014369302018,120.00885982186637,123.0782470703125,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,120.6246859175598,121.83679573122356,119.50054838799284,120.00885009765624,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,121.77814229209848,123.31283199690463,121.46533953245029,122.15937042236328,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,123.4105791838984,125.013694229742,123.01957387710112,124.58358764648438,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,123.96777091361952,124.07529756948796,122.35487853339956,123.43013763427734,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,123.71360895337952,124.1339383673377,121.97364310976867,122.04206848144533,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,120.39010011064616,122.11051183987504,120.09684421294652,121.88568878173828,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,122.41352498808428,124.84752169451296,122.2864439727993,124.44673919677734,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,124.94527129274346,125.12122331133726,122.39397075203622,122.60902404785156,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,123.17598087438682,125.06257461018312,123.10755550398204,124.24146270751952,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,124.94526644040783,125.4340286577924,123.47900216167147,124.04595947265624,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,124.10460458296264,124.52493396410016,123.57674856075704,123.99707794189452,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,123.5963170673582,124.7693256123678,122.2669034055172,122.46240234375,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,122.74589592931,122.97072644760398,121.74883929076294,121.80748748779295,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,122.26691215271316,122.53083648398967,121.15255171788874,121.48490142822266,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,121.4848962778378,122.42330463275812,121.26007323809792,122.24735260009766,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,121.87591907990652,122.04209395182984,120.36077594510336,120.76155853271484,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,121.27961057589916,123.32260943039988,121.06455727986688,123.05867767333984,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,123.33238286431768,123.47901079400312,122.02252359682196,123.0684585571289,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,123.75272138786391,125.57089740877028,123.37149321732436,123.88957214355467,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,124.34900029049098,124.87685639052276,123.67451625303816,124.2707977294922,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,124.16326489562331,125.30695678436513,123.10756020588629,123.27373504638672,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,123.6842747298734,124.5738119466235,123.2639453503398,124.48583221435548,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,124.9452691740398,127.60408885976288,124.2121370186317,127.54544067382812,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,127.01761349970845,127.66277348498704,126.47998017864292,126.72435760498048,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,127.4379078960792,127.94621700907624,125.570876099337,127.2228546142578,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,126.8807541337841,129.56890564121335,126.73411873855628,128.82598876953125,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,127.77027153665138,128.55226719332194,127.31084088477134,127.52589416503906,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,127.36948968462076,129.43203530764706,126.304007918975,129.3245086669922,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,129.15835197662773,131.06449276893142,128.65981252013916,130.96673583984375,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,130.76145650954527,131.29908974446735,130.23359300049012,130.69302368164062,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,131.4261492149737,131.6118784063628,129.94033059947196,130.4095458984375,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,130.45843681394894,130.87875877934593,129.82304662928087,130.11630249023438,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,130.40958044213394,132.2081948177629,130.35093224313096,131.74876403808594,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,131.76829700396732,133.42029061372372,131.32842066728736,133.26388549804688,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,133.10748923684247,134.31960659055045,132.81423335434383,133.87973022460938,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,133.52782483763312,134.24140270940268,132.70670539157666,134.18275451660156,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,134.79855843644995,136.85133441897935,134.65193797296,136.81224060058594,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,136.9197567593555,139.9304727602518,136.9197567593555,138.82589721679688,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,140.3117243665474,141.6313683204944,139.45152604310684,141.31857299804688,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,138.3958239838689,140.82004384366806,137.5062865843974,140.01849365234375,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,139.53946698760842,142.37423828416007,139.44171008126813,141.8463897705078,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,142.92166987013806,143.02919651124512,140.76136732266437,141.2501220703125,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,140.79071085179643,144.1435766396761,140.39971296594135,142.364501953125,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,144.76918951306558,146.20612993530744,144.35862232189876,145.79556274414062,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,145.88352652438826,146.626428391954,143.7818721014033,145.14060974121094,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,145.12106223258928,146.39181260894236,142.59908601439943,143.0976104736328,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,140.5170272611207,140.82983754217113,138.4838051811381,139.2462615966797,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,140.23354853774924,143.7916832596006,139.74479368631023,142.863037109375,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,142.2569638271825,142.8434755242887,141.3772111971352,142.1298828125,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,142.65775422849268,144.86692056753935,142.53067320676791,143.4984130859375,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,144.23153179548808,145.3752161371665,143.6156960285799,145.21881103515625,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,144.93533686845095,146.46024929276885,144.37814929731337,145.63914489746094,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,145.76620876125995,145.85419595024982,142.27650767673055,143.4690704345703,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,141.55315500100113,143.66457920057397,139.33420415472008,141.71932983398438,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,141.43587078750923,143.25403929640055,141.32834413155712,142.364501953125,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,141.13286431252794,143.03900536668212,140.86893250022496,142.57957458496094,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,143.0682814694833,143.64500845625085,141.9832454002648,142.24717712402344,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,142.5306490113704,144.71049088545726,141.91481329138475,144.04579162597656,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,143.9578450260043,144.4661392860283,142.99010513855148,143.64503479003906,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,143.6743304154893,144.51498911354923,142.882550171565,143.75253295898438,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,143.27283657558047,144.0168513636579,142.5679741708939,143.06724548339844,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,143.1260593673682,143.61554658472443,142.46036392198664,143.01837158203125,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,143.36096991463478,144.60427120704347,142.24494003565766,142.53863525390625,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,142.97918986758629,143.63510081183065,142.4701190832618,142.79318237304688,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,143.11620327030508,145.91606934779782,142.7735564147059,145.75942993164062,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,145.83780119397264,146.29792030536527,145.1525221784822,145.96507263183594,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,145.4168108670683,148.01110127736936,143.3903421833443,147.94256591796875,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,147.0712721415507,148.4907815727172,145.95524228570045,147.03211975097656,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,146.65032719515608,147.5509815993363,143.07706266924538,143.28265380859375,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,141.9806239472667,144.888178453154,141.46176882757268,143.61550903320312,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,144.33992722362586,145.3776372611406,143.69380080624433,145.07415771484375,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,145.1916676965958,147.03214405494413,144.7805003067872,146.56224060058594,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,146.30771250686072,147.6880699149707,146.0140172165024,146.47413635253906,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,146.6600946599799,147.1593809674563,144.69236226933418,145.24058532714844,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,145.23083262430814,145.98463202414845,144.40848292036043,144.43785095214844,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,144.379079140009,145.62238028371488,143.74275202487664,145.4755401611328,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,145.86712924689024,150.2627279823977,145.48532997591,149.90049743652344,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,149.45018454491938,149.5872403166816,148.1089799162903,148.63763427734375,86453100,0.0,0.0
